TestName,TestStartTime,TestEndTime,MurakamiLocation,MurakamiConnectionType,MurakamiNetworkType,DownloadValue,DownloadUnit,UploadValue,UploadUnit
ndt7,2023-02-11T04:31:23.812445,2023-02-11T04:31:44.700297,dellemc2,wired,home,910.4109199515765,Mbit/s,40.2090700900556,Mbit/s
ndt7,2023-02-11T04:38:24.398026,2023-02-11T04:38:45.381378,dellemc2,wired,home,913.9903304832609,Mbit/s,5.788027005468165,Mbit/s
ndt7,2023-02-11T05:16:55.003770,2023-02-11T05:17:15.754029,dellemc2,wired,home,910.8392716838318,Mbit/s,36.35156407782067,Mbit/s
ndt7,2023-02-11T05:29:17.391140,2023-02-11T05:29:37.951925,dellemc2,wired,home,914.5446705977789,Mbit/s,35.531769565930986,Mbit/s
ndt7,2023-02-11T05:54:23.967464,2023-02-11T05:54:44.699764,dellemc2,wired,home,914.2496876883264,Mbit/s,36.18788565489605,Mbit/s
ndt7,2023-02-11T06:06:11.841085,2023-02-11T06:06:32.529425,dellemc2,wired,home,860.0600940342614,Mbit/s,35.700102593232145,Mbit/s
ndt7,2023-02-11T06:15:07.218216,2023-02-11T06:15:27.867928,dellemc2,wired,home,692.7896962147083,Mbit/s,33.095428036575704,Mbit/s
ndt7,2023-02-16T19:01:54.399719,2023-02-16T19:02:15.179926,dellemc2,wired,home,133.5221849575302,Mbit/s,5.596379947253029,Mbit/s
ndt7,2023-02-16T19:01:54.400164,2023-02-16T19:02:16.054737,dellemc2,wired,home,205.25954321996025,Mbit/s,9.637339188045884,Mbit/s
ndt7,2023-02-16T19:01:54.403469,2023-02-16T19:02:15.957830,dellemc2,wired,home,193.1590854106802,Mbit/s,8.38551676134917,Mbit/s
ndt7,2023-02-16T19:01:54.414733,2023-02-16T19:02:15.895933,dellemc2,wired,home,211.10363624341298,Mbit/s,14.85874939736131,Mbit/s
ndt7,2023-02-16T19:01:54.495518,2023-02-16T19:02:15.613431,dellemc2,wired,home,155.85487530614498,Mbit/s,4.69926698688989,Mbit/s
ndt7,2023-02-16T19:42:25.086048,2023-02-16T19:42:46.062565,dellemc2,wired,home,645.39521300375,Mbit/s,30.70391633255726,Mbit/s
ndt7,2023-02-16T19:43:18.459743,2023-02-16T19:43:39.136109,dellemc2,wired,home,913.9094848382863,Mbit/s,40.85286103405997,Mbit/s
ndt7,2023-02-16T20:03:53.906834,2023-02-16T20:04:14.570405,dellemc2,wired,home,915.1969378689257,Mbit/s,40.2642124773462,Mbit/s
ndt7,2023-02-16T20:07:16.092158,2023-02-16T20:07:36.759696,dellemc2,wired,home,915.7009451199614,Mbit/s,5.598775420199592,Mbit/s
ndt7,2023-02-16T20:08:40.569966,2023-02-16T20:09:01.657175,dellemc2,wired,home,913.6174841199891,Mbit/s,40.54320706985545,Mbit/s
ndt7,2023-02-16T20:21:41.835781,2023-02-16T20:22:02.544790,dellemc2,wired,home,914.2226931136983,Mbit/s,40.94244257808837,Mbit/s
ndt7,2023-02-27T18:58:59.570426,2023-02-27T18:59:20.313982,dellemc2,wired,home,914.4370554424801,Mbit/s,40.27571635729569,Mbit/s
ndt7,2023-02-27T19:07:17.673881,2023-02-27T19:07:38.410508,dellemc2,wired,home,914.205443105577,Mbit/s,36.41695246478386,Mbit/s
ndt7,2023-02-27T19:12:11.503953,2023-02-27T19:12:32.850447,dellemc2,wired,home,914.6798491319091,Mbit/s,6.5976107228298995,Mbit/s
ndt7,2023-02-27T20:00:09.562161,2023-02-27T20:00:30.284426,dellemc2,wired,home,892.501054906049,Mbit/s,38.50215880717129,Mbit/s
ndt7,2023-02-27T20:09:32.779392,2023-02-27T20:09:53.419336,dellemc2,wired,home,909.7504294934956,Mbit/s,39.0490421605899,Mbit/s
ndt7,2023-02-27T20:29:17.960335,2023-02-27T20:29:38.772433,dellemc2,wired,home,914.8691423459919,Mbit/s,39.931511638045855,Mbit/s
ndt7,2023-02-27T20:30:09.672527,2023-02-27T20:30:30.604644,dellemc2,wired,home,914.3687414671665,Mbit/s,40.52492679648741,Mbit/s
ndt7,2023-02-27T20:58:27.240036,2023-02-27T20:58:47.885144,dellemc2,wired,home,913.5056617835028,Mbit/s,39.05166681615601,Mbit/s
ndt7,2023-02-27T21:13:29.756398,2023-02-27T21:13:50.247507,dellemc2,wired,home,917.3688609473603,Mbit/s,40.41102618939312,Mbit/s
ndt7,2023-02-27T23:09:49.681601,2023-02-27T23:10:10.289786,dellemc2,wired,home,917.9665854649254,Mbit/s,39.867983171879395,Mbit/s
ndt7,2023-02-27T23:10:50.854825,2023-02-27T23:11:11.626523,dellemc2,wired,home,915.3138054153295,Mbit/s,40.47996573010417,Mbit/s
ndt7,2023-02-28T00:52:20.892989,2023-02-28T00:52:41.508805,dellemc2,wired,home,913.0468773318133,Mbit/s,40.05328920576546,Mbit/s
ndt7,2023-02-28T02:27:46.255610,2023-02-28T02:28:06.896800,dellemc2,wired,home,676.4717894155401,Mbit/s,39.92718890193554,Mbit/s
ndt7,2023-02-28T03:10:01.290368,2023-02-28T03:10:21.884057,dellemc2,wired,home,912.925800420115,Mbit/s,40.35535862030485,Mbit/s
ndt7,2023-02-28T03:15:43.429191,2023-02-28T03:16:03.939574,dellemc2,wired,home,907.5234541584291,Mbit/s,38.507837405076636,Mbit/s
ndt7,2023-02-28T03:32:55.367933,2023-02-28T03:33:16.041145,dellemc2,wired,home,907.9624279703514,Mbit/s,38.20660501981506,Mbit/s
ndt7,2023-02-28T03:47:22.788884,2023-02-28T03:47:43.500338,dellemc2,wired,home,907.6459848104545,Mbit/s,35.568328332124246,Mbit/s
ndt7,2023-02-28T04:14:39.973981,2023-02-28T04:15:00.880301,dellemc2,wired,home,913.4790437103175,Mbit/s,28.811734308062473,Mbit/s
ndt7,2023-02-28T04:27:31.953380,2023-02-28T04:27:52.582236,dellemc2,wired,home,915.2899294362423,Mbit/s,35.11852728927,Mbit/s
ndt7,2023-02-28T04:40:32.368407,2023-02-28T04:40:52.993081,dellemc2,wired,home,904.797557472817,Mbit/s,36.3368823659912,Mbit/s
ndt7,2023-02-28T06:58:58.275484,2023-02-28T06:59:19.235436,dellemc2,wired,home,913.6654922267217,Mbit/s,36.16769297392996,Mbit/s
ndt7,2023-02-28T07:50:06.071919,2023-02-28T07:50:26.574233,dellemc2,wired,home,908.7782697580352,Mbit/s,34.83177886984785,Mbit/s
ndt7,2023-02-28T08:34:34.718448,2023-02-28T08:34:55.874974,dellemc2,wired,home,476.6951305525749,Mbit/s,13.254462321131149,Mbit/s
ndt7,2023-02-28T08:35:00.330439,2023-02-28T08:35:21.297663,dellemc2,wired,home,463.87236697224625,Mbit/s,31.725045462958086,Mbit/s
ndt7,2023-02-28T09:32:19.528656,2023-02-28T09:32:40.410360,dellemc2,wired,home,490.7915928062484,Mbit/s,32.180213528186435,Mbit/s
ndt7,2023-02-28T10:14:02.071689,2023-02-28T10:14:23.181530,dellemc2,wired,home,464.3883764332333,Mbit/s,34.45322109881652,Mbit/s
ndt7,2023-02-28T10:21:14.252898,2023-02-28T10:21:35.338135,dellemc2,wired,home,472.5042401153864,Mbit/s,39.33320814056947,Mbit/s
ndt7,2023-02-28T10:47:46.074217,2023-02-28T10:48:06.848649,dellemc2,wired,home,495.1082214114597,Mbit/s,36.15350055602896,Mbit/s
ndt7,2023-02-28T10:57:56.739837,2023-02-28T10:58:17.699214,dellemc2,wired,home,491.8056849638235,Mbit/s,35.67350812181761,Mbit/s
ndt7,2023-02-28T11:17:58.850957,2023-02-28T11:18:19.806745,dellemc2,wired,home,468.6243030481023,Mbit/s,34.603676015515035,Mbit/s
ndt7,2023-02-28T11:21:50.452356,2023-02-28T11:22:11.069373,dellemc2,wired,home,473.15100405120654,Mbit/s,34.93616158779846,Mbit/s
ndt7,2023-02-28T11:56:12.297884,2023-02-28T11:56:33.066381,dellemc2,wired,home,702.8435391247896,Mbit/s,39.14961729394395,Mbit/s
ndt7,2023-02-28T12:02:05.453049,2023-02-28T12:02:26.196686,dellemc2,wired,home,914.3348740678731,Mbit/s,39.90748079566516,Mbit/s
ndt7,2023-02-28T12:05:25.639581,2023-02-28T12:05:46.383402,dellemc2,wired,home,915.590521218763,Mbit/s,40.248604677627384,Mbit/s
ndt7,2023-02-28T12:46:24.155879,2023-02-28T12:46:44.836968,dellemc2,wired,home,918.3173432332189,Mbit/s,40.41309712619325,Mbit/s
ndt7,2023-02-28T12:51:18.811447,2023-02-28T12:51:39.391417,dellemc2,wired,home,846.2419970620178,Mbit/s,39.364336187998965,Mbit/s
ndt7,2023-02-28T13:07:58.236711,2023-02-28T13:08:18.825287,dellemc2,wired,home,916.3274357050707,Mbit/s,38.98191546063768,Mbit/s
ndt7,2023-02-28T13:13:22.533154,2023-02-28T13:13:43.088003,dellemc2,wired,home,916.892383214931,Mbit/s,40.79459133582046,Mbit/s
ndt7,2023-02-28T13:52:11.744295,2023-02-28T13:52:32.495946,dellemc2,wired,home,681.4386048378316,Mbit/s,35.87338181581822,Mbit/s
ndt7,2023-02-28T14:08:10.702705,2023-02-28T14:08:31.279502,dellemc2,wired,home,915.9424393424678,Mbit/s,38.61857433115306,Mbit/s
ndt7,2023-02-28T14:21:40.794524,2023-02-28T14:22:01.887172,dellemc2,wired,home,715.8077433734768,Mbit/s,36.929811316528536,Mbit/s
ndt7,2023-02-28T14:42:44.444488,2023-02-28T14:43:05.047651,dellemc2,wired,home,916.27003737004,Mbit/s,39.99677219721875,Mbit/s
ndt7,2023-02-28T14:51:24.021713,2023-02-28T14:51:44.553752,dellemc2,wired,home,917.376681983042,Mbit/s,39.414842611423786,Mbit/s
ndt7,2023-02-28T14:54:20.615411,2023-02-28T14:54:41.253989,dellemc2,wired,home,915.8210979187949,Mbit/s,40.03724485576978,Mbit/s
ndt7,2023-02-28T15:02:34.764254,2023-02-28T15:02:55.430216,dellemc2,wired,home,916.6393135682418,Mbit/s,40.91475595854653,Mbit/s
ndt7,2023-02-28T15:12:49.209144,2023-02-28T15:13:10.364716,dellemc2,wired,home,693.9530122493343,Mbit/s,35.089906446423235,Mbit/s
ndt7,2023-02-28T15:31:43.804540,2023-02-28T15:32:04.676830,dellemc2,wired,home,694.4462043222547,Mbit/s,36.219321199157655,Mbit/s
ndt7,2023-02-28T15:34:01.587931,2023-02-28T15:34:22.191987,dellemc2,wired,home,915.7835596287687,Mbit/s,39.766043165352166,Mbit/s
ndt7,2023-02-28T15:57:56.543988,2023-02-28T15:58:17.279740,dellemc2,wired,home,824.8005633189885,Mbit/s,39.58352024933371,Mbit/s
ndt7,2023-02-28T16:03:42.991791,2023-02-28T16:04:03.669688,dellemc2,wired,home,916.055786815451,Mbit/s,39.956335868061224,Mbit/s
ndt7,2023-02-28T16:11:22.233233,2023-02-28T16:11:42.817452,dellemc2,wired,home,914.7217637307466,Mbit/s,39.54535873557793,Mbit/s
ndt7,2023-02-28T16:13:16.792114,2023-02-28T16:13:37.436232,dellemc2,wired,home,917.5960475238685,Mbit/s,40.424979502678326,Mbit/s
ndt7,2023-02-28T16:55:55.801198,2023-02-28T16:56:16.425344,dellemc2,wired,home,825.2237097363965,Mbit/s,39.637102446573394,Mbit/s
ndt7,2023-02-28T17:12:23.709995,2023-02-28T17:12:44.417450,dellemc2,wired,home,913.5040663690257,Mbit/s,40.861791648700475,Mbit/s
ndt7,2023-02-28T17:27:48.211180,2023-02-28T17:28:09.130167,dellemc2,wired,home,689.715504989123,Mbit/s,39.231558508402664,Mbit/s
ndt7,2023-02-28T18:07:30.757680,2023-02-28T18:07:51.283278,dellemc2,wired,home,916.1391137410759,Mbit/s,40.87988343740435,Mbit/s
ndt7,2023-02-28T18:33:35.009321,2023-02-28T18:33:55.557411,dellemc2,wired,home,657.4479170249838,Mbit/s,39.8144522446092,Mbit/s
ndt7,2023-02-28T19:10:42.118283,2023-02-28T19:11:02.631220,dellemc2,wired,home,914.7745363687043,Mbit/s,39.48556751252469,Mbit/s
ndt7,2023-02-28T20:11:11.168271,2023-02-28T20:11:31.868140,dellemc2,wired,home,838.7607245164168,Mbit/s,39.3999501611762,Mbit/s
ndt7,2023-02-28T20:16:56.012930,2023-02-28T20:17:16.497023,dellemc2,wired,home,914.4031550434471,Mbit/s,40.05409351808915,Mbit/s
ndt7,2023-02-28T20:30:31.073709,2023-02-28T20:30:52.137505,dellemc2,wired,home,915.8931269800486,Mbit/s,40.188697664079115,Mbit/s
ndt7,2023-02-28T20:50:42.665217,2023-02-28T20:51:03.418301,dellemc2,wired,home,645.608094857387,Mbit/s,36.710975027077005,Mbit/s
ndt7,2023-02-28T21:35:03.829132,2023-02-28T21:35:24.502096,dellemc2,wired,home,909.4387837861342,Mbit/s,39.708371725200784,Mbit/s
ndt7,2023-02-28T21:35:34.195287,2023-02-28T21:35:54.849434,dellemc2,wired,home,911.6447248477144,Mbit/s,39.61742432614312,Mbit/s
ndt7,2023-02-28T22:15:51.223502,2023-02-28T22:16:11.715957,dellemc2,wired,home,913.7871552399243,Mbit/s,40.09177803289675,Mbit/s
ndt7,2023-02-28T22:53:12.964644,2023-02-28T22:53:33.718365,dellemc2,wired,home,915.4215367023763,Mbit/s,39.60763166984158,Mbit/s
ndt7,2023-02-28T23:03:04.103681,2023-02-28T23:03:24.892646,dellemc2,wired,home,914.4939426580399,Mbit/s,39.7406738634311,Mbit/s
ndt7,2023-02-28T23:31:04.162355,2023-02-28T23:31:25.062167,dellemc2,wired,home,915.3948792216594,Mbit/s,40.69432607454618,Mbit/s
ndt7,2023-03-01T00:00:13.636214,2023-03-01T00:00:34.335785,dellemc2,wired,home,907.7752580123616,Mbit/s,36.00201643618438,Mbit/s
ndt7,2023-03-01T00:13:42.130977,2023-03-01T00:14:02.798049,dellemc2,wired,home,916.4386806277035,Mbit/s,40.397804475296084,Mbit/s
ndt7,2023-03-01T00:25:15.316192,2023-03-01T00:25:36.217902,dellemc2,wired,home,914.9220547028109,Mbit/s,39.83588498463661,Mbit/s
ndt7,2023-03-01T00:28:07.424114,2023-03-01T00:28:28.103466,dellemc2,wired,home,914.5253226276315,Mbit/s,39.278983894865696,Mbit/s
ndt7,2023-03-01T00:49:39.316136,2023-03-01T00:49:59.971078,dellemc2,wired,home,908.9503196737305,Mbit/s,39.83750308821631,Mbit/s
ndt7,2023-03-01T00:56:27.233050,2023-03-01T00:56:47.976136,dellemc2,wired,home,912.8196364188695,Mbit/s,39.85722608263494,Mbit/s
ndt7,2023-03-01T01:14:08.221766,2023-03-01T01:14:28.892275,dellemc2,wired,home,914.7903544579506,Mbit/s,36.712105401741745,Mbit/s
ndt7,2023-03-01T01:20:10.923299,2023-03-01T01:20:31.405803,dellemc2,wired,home,911.1630107384212,Mbit/s,39.340843466493155,Mbit/s
ndt7,2023-03-01T01:34:28.088400,2023-03-01T01:34:49.058767,dellemc2,wired,home,908.3355090739615,Mbit/s,40.55315160451544,Mbit/s
ndt7,2023-03-01T01:49:40.551101,2023-03-01T01:50:01.358348,dellemc2,wired,home,913.4987914097733,Mbit/s,39.95262881119351,Mbit/s
ndt7,2023-03-01T02:02:47.852275,2023-03-01T02:03:08.543171,dellemc2,wired,home,910.6977584384111,Mbit/s,40.066405248052185,Mbit/s
ndt7,2023-03-01T02:19:44.089673,2023-03-01T02:20:04.564229,dellemc2,wired,home,911.1045589035809,Mbit/s,39.137380198082774,Mbit/s
ndt7,2023-03-01T02:48:05.447493,2023-03-01T02:48:25.960523,dellemc2,wired,home,911.6723440975592,Mbit/s,39.13476975611027,Mbit/s
ndt7,2023-03-01T03:25:45.668619,2023-03-01T03:26:06.426456,dellemc2,wired,home,907.3006552261018,Mbit/s,40.52226029879986,Mbit/s
ndt7,2023-03-01T03:43:10.911702,2023-03-01T03:43:31.541031,dellemc2,wired,home,915.3762845544658,Mbit/s,39.59958519804123,Mbit/s
ndt7,2023-03-01T05:04:57.201773,2023-03-01T05:05:17.861812,dellemc2,wired,home,912.6943072115072,Mbit/s,35.536231704124916,Mbit/s
ndt7,2023-03-01T05:26:41.280255,2023-03-01T05:27:02.059915,dellemc2,wired,home,677.2779073885068,Mbit/s,33.29925386727387,Mbit/s
ndt7,2023-03-01T06:03:13.846003,2023-03-01T06:03:34.677445,dellemc2,wired,home,637.3483170437501,Mbit/s,35.80998166522037,Mbit/s
ndt7,2023-03-01T06:36:28.171626,2023-03-01T06:36:49.025883,dellemc2,wired,home,906.2363298822096,Mbit/s,36.15047268267916,Mbit/s
ndt7,2023-03-01T07:09:01.214444,2023-03-01T07:09:21.891746,dellemc2,wired,home,905.740234884135,Mbit/s,35.178597467255344,Mbit/s
ndt7,2023-03-01T07:14:26.163388,2023-03-01T07:14:46.772564,dellemc2,wired,home,891.9351358411415,Mbit/s,35.51592649323672,Mbit/s
ndt7,2023-03-01T07:29:34.096503,2023-03-01T07:29:54.682675,dellemc2,wired,home,913.6873909149186,Mbit/s,35.34116182818132,Mbit/s
ndt7,2023-03-01T07:41:43.482617,2023-03-01T07:42:04.134417,dellemc2,wired,home,912.8518215524516,Mbit/s,35.36564522622371,Mbit/s
ndt7,2023-03-01T07:54:14.149407,2023-03-01T07:54:34.706400,dellemc2,wired,home,650.7831545013107,Mbit/s,35.54754103399363,Mbit/s
ndt7,2023-03-01T08:03:40.043093,2023-03-01T08:04:01.327900,dellemc2,wired,home,910.4545034235578,Mbit/s,36.52413122933677,Mbit/s
ndt7,2023-03-01T08:52:34.978983,2023-03-01T08:52:56.005816,dellemc2,wired,home,667.764472713205,Mbit/s,32.681769185332676,Mbit/s
ndt7,2023-03-01T08:53:13.060216,2023-03-01T08:53:34.217046,dellemc2,wired,home,911.2805718348537,Mbit/s,36.31139398396346,Mbit/s
ndt7,2023-03-01T09:35:59.795559,2023-03-01T09:36:20.366235,dellemc2,wired,home,914.5273530121277,Mbit/s,40.25572049783798,Mbit/s
ndt7,2023-03-01T09:36:45.069694,2023-03-01T09:37:05.696108,dellemc2,wired,home,915.2624968355549,Mbit/s,40.504772685395565,Mbit/s
ndt7,2023-03-01T09:41:46.885039,2023-03-01T09:42:07.809163,dellemc2,wired,home,822.2893067727708,Mbit/s,39.91758138327221,Mbit/s
ndt7,2023-03-01T09:54:22.294360,2023-03-01T09:54:42.929979,dellemc2,wired,home,911.8517869148224,Mbit/s,38.75653154896289,Mbit/s
ndt7,2023-03-01T09:55:29.433970,2023-03-01T09:55:50.311538,dellemc2,wired,home,663.121341214774,Mbit/s,37.32177326581647,Mbit/s
ndt7,2023-03-01T10:02:14.952344,2023-03-01T10:02:35.507895,dellemc2,wired,home,914.3450750550289,Mbit/s,40.331741694475184,Mbit/s
ndt7,2023-03-01T10:32:00.464204,2023-03-01T10:32:21.215931,dellemc2,wired,home,916.1191052005576,Mbit/s,39.639345539749385,Mbit/s
ndt7,2023-03-01T10:36:01.063690,2023-03-01T10:36:21.804621,dellemc2,wired,home,917.0450714992944,Mbit/s,40.93789626514399,Mbit/s
ndt7,2023-03-01T11:27:22.033163,2023-03-01T11:27:42.796055,dellemc2,wired,home,674.7491537570293,Mbit/s,37.325855687853405,Mbit/s
ndt7,2023-03-01T11:40:57.922252,2023-03-01T11:41:18.578066,dellemc2,wired,home,916.585926236074,Mbit/s,39.40143941903735,Mbit/s
ndt7,2023-03-01T11:52:03.171945,2023-03-01T11:52:23.798426,dellemc2,wired,home,916.7219470024439,Mbit/s,39.62343668135221,Mbit/s
ndt7,2023-03-01T12:13:33.310397,2023-03-01T12:13:54.087701,dellemc2,wired,home,915.1146573580218,Mbit/s,38.533502958185835,Mbit/s
ndt7,2023-03-01T12:34:45.804338,2023-03-01T12:35:06.576999,dellemc2,wired,home,915.6882985523529,Mbit/s,40.65972215625338,Mbit/s
ndt7,2023-03-01T13:19:05.217041,2023-03-01T13:19:25.938748,dellemc2,wired,home,916.6562384047157,Mbit/s,39.25550195313574,Mbit/s
ndt7,2023-03-01T13:32:33.808347,2023-03-01T13:32:54.522252,dellemc2,wired,home,916.0604862098063,Mbit/s,40.340645859054696,Mbit/s
ndt7,2023-03-01T15:20:04.493116,2023-03-01T15:20:25.106593,dellemc2,wired,home,917.5695485654984,Mbit/s,40.39508594398392,Mbit/s
ndt7,2023-03-01T16:06:19.413424,2023-03-01T16:06:40.062522,dellemc2,wired,home,916.7618348686294,Mbit/s,39.956576526981706,Mbit/s
ndt7,2023-03-01T16:40:47.422735,2023-03-01T16:41:07.941472,dellemc2,wired,home,915.8983931601495,Mbit/s,40.96469505437969,Mbit/s
ndt7,2023-03-01T17:20:09.020362,2023-03-01T17:20:29.758399,dellemc2,wired,home,913.3169671480912,Mbit/s,40.82146265317015,Mbit/s
ndt7,2023-03-01T18:42:08.295930,2023-03-01T18:42:29.262354,dellemc2,wired,home,863.2393081844594,Mbit/s,34.84028292237905,Mbit/s
ndt7,2023-03-01T18:59:31.673505,2023-03-01T18:59:52.293521,dellemc2,wired,home,689.4373817883267,Mbit/s,36.170158282169574,Mbit/s
ndt7,2023-03-01T19:00:19.276182,2023-03-01T19:00:39.978579,dellemc2,wired,home,915.5933015687483,Mbit/s,40.108847828503336,Mbit/s
ndt7,2023-03-01T19:10:27.752648,2023-03-01T19:10:48.682203,dellemc2,wired,home,914.9203518135996,Mbit/s,39.55443799869325,Mbit/s
ndt7,2023-03-01T20:06:26.200369,2023-03-01T20:06:46.905907,dellemc2,wired,home,915.1851068360008,Mbit/s,40.515078592197284,Mbit/s
ndt7,2023-03-01T21:00:48.114735,2023-03-01T21:01:08.749780,dellemc2,wired,home,915.3759714112492,Mbit/s,40.21713736834964,Mbit/s
ndt7,2023-03-01T21:01:16.907162,2023-03-01T21:01:37.689917,dellemc2,wired,home,915.6928655059107,Mbit/s,40.21994917893734,Mbit/s
ndt7,2023-03-01T21:48:07.073883,2023-03-01T21:48:27.709452,dellemc2,wired,home,653.7153678286223,Mbit/s,39.69964915228051,Mbit/s
ndt7,2023-03-01T22:00:06.230522,2023-03-01T22:00:26.977633,dellemc2,wired,home,916.6570813375712,Mbit/s,39.99357569386409,Mbit/s
ndt7,2023-03-01T22:25:17.803260,2023-03-01T22:25:38.455182,dellemc2,wired,home,913.9776694101052,Mbit/s,40.20824303340558,Mbit/s
ndt7,2023-03-01T22:26:55.319875,2023-03-01T22:27:15.941801,dellemc2,wired,home,915.5640227101836,Mbit/s,40.0665620335306,Mbit/s
ndt7,2023-03-02T00:11:04.603282,2023-03-02T00:11:25.328547,dellemc2,wired,home,915.5275380673238,Mbit/s,38.97977119860558,Mbit/s
ndt7,2023-03-02T00:15:30.999967,2023-03-02T00:15:51.620446,dellemc2,wired,home,914.9011358630767,Mbit/s,39.65159022988581,Mbit/s
ndt7,2023-03-02T00:23:44.491883,2023-03-02T00:24:05.243262,dellemc2,wired,home,914.8214144430451,Mbit/s,40.187505174679174,Mbit/s
ndt7,2023-03-02T01:06:51.883434,2023-03-02T01:07:12.546623,dellemc2,wired,home,915.9140990909418,Mbit/s,40.04399318704826,Mbit/s
ndt7,2023-03-02T01:30:26.057894,2023-03-02T01:30:46.787952,dellemc2,wired,home,908.7006857203601,Mbit/s,40.14678172348583,Mbit/s
ndt7,2023-03-02T02:13:09.285342,2023-03-02T02:13:30.519682,dellemc2,wired,home,670.9350301695216,Mbit/s,39.5379347500461,Mbit/s
ndt7,2023-03-02T02:17:34.560663,2023-03-02T02:17:55.315782,dellemc2,wired,home,678.6381940471656,Mbit/s,35.688131439004245,Mbit/s
ndt7,2023-03-02T02:32:30.582645,2023-03-02T02:32:51.306664,dellemc2,wired,home,672.2709793507871,Mbit/s,37.20779700772309,Mbit/s
ndt7,2023-03-02T02:37:43.391715,2023-03-02T02:38:04.032862,dellemc2,wired,home,906.2487386302911,Mbit/s,40.54846541806446,Mbit/s
ndt7,2023-03-02T02:54:40.364077,2023-03-02T02:55:01.107482,dellemc2,wired,home,674.0244540357082,Mbit/s,39.84498898011639,Mbit/s
ndt7,2023-03-02T03:25:44.882894,2023-03-02T03:26:05.524908,dellemc2,wired,home,659.2617961390362,Mbit/s,35.915079136840276,Mbit/s
ndt7,2023-03-02T04:16:25.346144,2023-03-02T04:16:46.272490,dellemc2,wired,home,878.9989758216794,Mbit/s,40.78338038616349,Mbit/s
ndt7,2023-03-02T04:34:12.370150,2023-03-02T04:34:33.166465,dellemc2,wired,home,854.2055980772489,Mbit/s,40.853629065927336,Mbit/s
ndt7,2023-03-02T04:42:20.623285,2023-03-02T04:42:41.429929,dellemc2,wired,home,906.7168167070099,Mbit/s,38.33437505906018,Mbit/s
ndt7,2023-03-02T05:08:20.088901,2023-03-02T05:08:41.132365,dellemc2,wired,home,634.0006952847859,Mbit/s,37.55030336407338,Mbit/s
ndt7,2023-03-02T05:11:17.074758,2023-03-02T05:11:37.820679,dellemc2,wired,home,628.0275951999963,Mbit/s,39.72301981360335,Mbit/s
ndt7,2023-03-02T05:25:15.411513,2023-03-02T05:25:35.930364,dellemc2,wired,home,911.6867159165869,Mbit/s,39.351981973950764,Mbit/s
ndt7,2023-03-02T05:39:38.195619,2023-03-02T05:39:58.878641,dellemc2,wired,home,669.1104436327339,Mbit/s,39.42465490692104,Mbit/s
ndt7,2023-03-02T06:06:12.271090,2023-03-02T06:06:33.012465,dellemc2,wired,home,916.8513564432575,Mbit/s,40.09647807065875,Mbit/s
